Img_Name,Img_Text,Img_Text_Label,Img_Label,Text_Label,,,,,,,
2113.jpg,"Me to 8y/o kids : koi number socho 33 aur 35 ke bich mai. kids: okay bhaiya, soch liya. Me : tumhara no. 34 hai. Le kids : kya kaha hai bhaiya!! bhaiya aap best ho bhaiya! kaise kia hahqhq mai aapka fan ho gya ",Nonbully,Nonbully,Nonbully,,,,,,,
2114.jpg,"if she can type ""lol""without laughing then she can type ""I love you""without loving you.Stay woke",Nonbully,Nonbully,Nonbully,,,,,,,
2115.jpg,WHAT GIRLS THINK WE NEED FROM THEM BUT WHAT WE ACTUALLY NEED Chl be .... ldkiya shi sochti he,Nonbully,Nonbully,Nonbully,,,,,,,
2116.jpg,"When you give cadbury dairy milk to your relatives/friends on Diwali but all you get is soan papdi in return:This has been the worst trade deal in the history of trade deals,maybe ever",Nonbully,Nonbully,Nonbully,,,,,,,
2117.jpg,No he is not going on moon He is just going home by bus,Nonbully,Nonbully,Nonbully,,,,,,,
2118.jpg,Internet to environmentalist who show up only during Dilwali:Agle saal fir try karna,Bully,Nonbully,Nonbully,,,,,,,
2119.jpg,People at 25 Me at 25,Nonbully,Nonbully,Nonbully,,,,,,,
2120.jpg,"jab fake feminist ko pata chale ki ""air conditioner""hai aur ""air-conditionaari ""nahi",Bully,Nonbully,Bully,,,,,,,
2121.jpg,"only you can make me smile, after having a bad day.",Nonbully,Nonbully,Nonbully,,,,,,,
2122.jpg,"Me running out of the library after I put ""Men's emotions""in humor book section",Bully,Nonbully,Bully,,,,,,,
2123.jpg,No one will forget to flush now,Bully,Nonbully,Nonbully,,,,,,,
2124.jpg,Nobody: Beard guys after getting a clean shave:,Bully,Nonbully,Nonbully,,,,,,,
2125.jpg,KISI KO PATA NAHI CHALEGA,Nonbully,Nonbully,Nonbully,,,,,,,
2126.jpg,EXAM KE EK RAAT 2 HI LOG SUKOON KI NEEND SOTE HAIM 1]  TOPPER JISKO SAB KUCH AATA HAI 2] WOH JISKO KUCHH NHI AATA HAI BAKCHOD BILLI Insta @BcbilliOfficial fb.com/BakchodBilli,Bully,Nonbully,Bully,,,,,,,
2127.jpg,The best picture on the Internet Today,Nonbully,Nonbully,Nonbully,,,,,,,
2128.jpg,Females always wearing you boxers but as soon as you put they panties on it's problem,Bully,Bully,Bully,,,,,,,
2129.jpg,When you go to Nani house during summer vacation. Other cousins waiting for you : ,Nonbully,Nonbully,Nonbully,,,,,,,
2130.jpg,"Meanwhile,security force of US Capitol during violence",Bully,Nonbully,Nonbully,,,,,,,
2131.jpg,Where is mom?,Nonbully,Nonbully,Nonbully,,,,,,,
2132.jpg,Me:mujhe personal space chahiye thoda.Desi Parents:Unn words ka matlab batao!,Bully,Nonbully,Bully,,,,,,,
2133.jpg,ZAMEEN TAARE PAR,Bully,Bully,Nonbully,,,,,,,
2134.jpg,Movies you should avoid watching with your parents! FIFTY SHADES OF GREY BAGHBAN,Bully,Nonbully,Bully,,,,,,,
2135.jpg,stylish star Allu Arjun As Pushpa Raj Only Star From Telugu Film Industry whi is giving tough competition ti Bollywood Actors with his makeover,Bully,Nonbully,Nonbully,,,,,,,
2136.jpg,BC BEARD BADHANE SE LADKI PATT JATI HAI ISS AFWAH NE AADHE SE JYADA LONDO KO AADIMANAV BNA DIYA HAI BAKCHOD BILLI Insta @BcbilliOfficial fb.com/BakchodBilli,Bully,Nonbully,Bully,,,,,,,
2137.jpg,dad: doesn't want dog family: gets dag anyway dad and the day:,Nonbully,Nonbully,Nonbully,,,,,,,
2138.jpg,Aise kya dekh rahe ho be Government job he mere pass,Nonbully,Nonbully,Nonbully,,,,,,,
2139.jpg,there's no such thing as government funded it's all taxpaper funded,Nonbully,Nonbully,Nonbully,,,,,,,
2140.jpg,JAB SE NAUKRI LAGI HAI BC HAR KHUBSURAT LADKI KAA BAAP SASUR NAZAR AATA HAI BAKCHOD BILLI Insta @BcbilliOfficial fb.com/BakchodBilli,Nonbully,Nonbully,Nonbully,,,,,,,
2141.jpg,aishwarya passport picture sex me itna kam grade,Bully,Nonbully,Bully,,,,,,,
2142.jpg,ZINDAGI BHOT CHOTI HAI ISSE MBBS KARNE ME JAYA NA KAREIN  BAKCHOD BILLI Insta @BcbilliOfficial fb.com/BakchodBilli,Bully,Nonbully,Bully,,,,,,,
2143.jpg,90% of woman who wear yoga oants don't even do yoga and 100% of men don't care,Bully,Nonbully,Bully,,,,,,,
2144.jpg,"SABSE BADA JHOOT BHAI RASTE MEIN HUN BUSS 5 MINUTE MEIN POHONCH RAHA HUN ""THE FRISKIES"" FB/RealBcBilli",Nonbully,Nonbully,Bully,,,,,,,
2145.jpg,this new  generation is sure different,Bully,Nonbully,Nonbully,,,,,,,
2146.jpg,I LOVE YOU BABE DAARU CHHOD SAKTE HO MERE LIYE HAAN CHHOD DUNGA JO INSAAN DAARU CHHODH SAKTA H WO KISIKO BHI CHHODH SKTA H...GET LOST BC FB/RealBcBilli      ,Bully,Nonbully,Bully,,,,,,,
2147.jpg,first smartphones was realeased in 2007 people in 2006,Bully,Bully,Nonbully,,,,,,,
2148.jpg,KUCH LAUNDE DSLR LENE KE BAAD GALE ME AISE LATKAYE GHUMTE HAI JAISE L*ND TATTE LATKAYE GHUMTA HAI BC FB/RealBcBilli,Bully,Nonbully,Bully,,,,,,,
2149.jpg,people wonder why social distancing will never work in india,Nonbully,Nonbully,Nonbully,,,,,,,
2150.jpg,AGAR DOST KE GHAR JAANE PAR USKI BIWI APNA DUPATAA THEEK KARLE TOH SAMAJH JAO GHAR ME AAPKE BADE ME BAAT HOTI HAIN BC!  FB/RealBcBilli,Bully,Nonbully,Bully,,,,,,,
2151.jpg,wear helmet helmet saves lifes,Nonbully,Nonbully,Nonbully,,,,,,,
2152.jpg,BC DEKH SAMOSA BECHNE WALE KE BETE NE IIT CLEAR KAR LI TOH PAPA AAP KAB SE BECH RHE HO SAMOSE BAKCHOD BILLI Insta @BcbilliOfficial fb.com/BakchodBilli,Nonbully,Nonbully,Nonbully,,,,,,,
2153.jpg,kahaan manat mangi ti be,Nonbully,Nonbully,Nonbully,,,,,,,
2154.jpg,"CLASS MAI PAANI KI BOTTLE LEKAR ENTER HO TO SARE DOST AISE GAREEB NAZAR SE DEKHTE HAI, JAISE MAI NAHI AATA TOH PYAASE MARJATE ",Nonbully,Nonbully,Nonbully,,,,,,,
2155.jpg,This is second best thing About Summer Season ….After Mangoes ,Nonbully,Nonbully,Nonbully,,,,,,,
2156.jpg,Thoughtful person questions the Govt. Right wingers: Wouldn't make you Anti-National,Bully,Nonbully,Bully,,,,,,,
2157.jpg,you lose a lot of friends when you get serious about life and your goals,Nonbully,Nonbully,Nonbully,,,,,,,
2158.jpg,ITNI ACHI GRAMMAR BHI USE NA KAREIN KI AAPKI BAAT AKELE APKO HI SAMAJH AA RHI HO BAKCHOD BILLI Insta @BcbilliOfficial fb.com/BakchodBilli,Nonbully,Nonbully,Nonbully,,,,,,,
2159.jpg,teri pyari pyari do ankhiyaan,Nonbully,Bully,Nonbully,,,,,,,
2160.jpg,"GHAR ME JO SABSE CHOTE HOTE HAI UNKI AADHI ZINDAGI''DARWAGA'' KHOLNE AUR BAND KARNE ''PAANI"" PILANE AUR ""RELATIVES"" KO STATION CHODNE ME HI NIKAL JAATI HAI BC BAKCHOD BILLI Insta @BcbilliOfficial fb.com/BakchodBilli",Nonbully,Nonbully,Nonbully,,,,,,,
2161.jpg,girls hate boys who lie smoke sleeps first write short replies donn't reply on time,Nonbully,Nonbully,Nonbully,,,,,,,
2162.jpg,GIRLFRIEND: HUM BILL SPLIT KAR LENGE...YE LO MERA SHARE....BANIYA BF: AREY ISKI KYA ZARURAT THI... 2 RUPAY KAM HAIN IS MEIN FB/RealBcBilli,Bully,Nonbully,Bully,,,,,,,
2163.jpg,product photography level: 9999,Nonbully,Nonbully,Nonbully,,,,,,,
2164.jpg,SELFIE LENE WALO KE HATH KANOON SE BHI LAMBE HOTE HAI BC! FB/RealBcBilli ,Bully,Nonbully,Bully,,,,,,,
2165.jpg,some people don't need help they jusy want attenion he acually needs help cozs he cant. come out without clothes. ,Nonbully,Nonbully,Nonbully,,,,,,,
2166.jpg,BC COLLEGE MEIN COUPLE ITNE ZAIDA HOGAY HAIN KI CAFETERIA MAIN JUICE LENAY JAO TU...WOH GLASS MEIN EK KI JAGAH DO STRAW DAL DETA HAI IG: @bcbilli,Bully,Nonbully,Bully,,,,,,,
2167.jpg,mobile data instagram reels,Nonbully,Nonbully,Nonbully,,,,,,,
2168.jpg,GYM KI FEES DEDI HAI MOTIVATION BHAGWAN DEGA  BAKCHOD BILLI Insta @BcbilliOfficial fb.com/BakchodBilli,Nonbully,Nonbully,Bully,,,,,,,
2169.jpg,a group of 3 friends is always the best.,Nonbully,Nonbully,Nonbully,,,,,,,
2170.jpg,maths teacher 1/cos c backbenchers : sec c,Bully,Nonbully,Bully,,,,,,,
2171.jpg,Let's get drunk and tell each other how we really feel,Nonbully,Nonbully,Nonbully,,,,,,,
2172.jpg,"Orange Rasna guy when asked ""double apple mint piyega na?""",Nonbully,Nonbully,Nonbully,,,,,,,
2173.jpg,me as husband,Nonbully,Nonbully,Nonbully,,,,,,,
2174.jpg,At petrol pump Me : bhai tanki full kar de Girls :,Bully,Nonbully,Nonbully,,,,,,,
2175.jpg,why do i fall in love with every woman i see... who shows me the least bit of attention?,Nonbully,Nonbully,Nonbully,,,,,,,
2176.jpg,When She is Single AF,Bully,Bully,Bully,,,,,,,
2177.jpg,best things in the summer,Nonbully,Nonbully,Nonbully,,,,,,,
2178.jpg,Teacher : don't write on the table! Kids in the back:,Nonbully,Nonbully,Nonbully,,,,,,,
2179.jpg,today's kids will never understand the risk we took to watch these things at home,Nonbully,Nonbully,Nonbully,,,,,,,
2180.jpg,Parents ki advice Teacher ki advice Friend ki tatti Advice,Bully,Nonbully,Bully,,,,,,,
2181.jpg,long distance relationship selfie with my girlfriend,Nonbully,Nonbully,Nonbully,,,,,,,
172.png,me during no shave november,Bully,Nonbully,Nonbully,,,,,,,
2183.jpg,Shawn Mendes holding two drinks in one hand so he could hold Camila's hand on the other.I cri.I hold as many shopping bags as i can so that my mom can walk bare hands.,Nonbully,Nonbully,Nonbully,,,,,,,
2184.jpg,the boys whose ex's name was Shweta watching her name all over the social media,Bully,Nonbully,Nonbully,,,,,,,
2185.jpg,human in dog filter the other way around,Nonbully,Bully,Nonbully,,,,,,,
2186.jpg,"Teacher makes Triangle and ask "" prove this is a triangle"". *My mind : Andha hai kya L@ude",Bully,Nonbully,Bully,,,,,,,
2187.jpg,give me thora pyaar,Nonbully,Nonbully,Nonbully,,,,,,,
2188.jpg,KTM & Bullet owners after riding bicycle for 2 Days Dono taange gayeli hai apne bhai,Bully,Nonbully,Bully,,,,,,,
2189.jpg,me if crash on a deserted island this year don't send help,Nonbully,Nonbully,Nonbully,,,,,,,
2190.jpg,"Answer sheets of Roll No 33, 34,and 35.",Bully,Nonbully,Nonbully,,,,,,,
2191.jpg,stop listening to his songs all day he's just a singer! the singer:,Nonbully,Nonbully,Nonbully,,,,,,,
2192.jpg,*30+ YEARS OLD PLAYER *CSK CHALOGE HUMARE SAATH? BANOGE HUMARE SQUAD MEMBER?,Bully,Nonbully,Nonbully,,,,,,,
2193.jpg,Girls Never Bored of….Sleeping….Tea-Coffe…Sighting….Photoshoot…,Nonbully,Nonbully,Nonbully,,,,,,,
2194.jpg,Petrol Price Reached Rs 100 Per litre. Chapris Who Own KTM -,Bully,Bully,Bully,,,,,,,
2195.jpg,its not stupid if it works,Nonbully,Nonbully,Nonbully,,,,,,,
2196.jpg,Petrol price hits 100/ltr in India. Boys who have KTM Boys who have bicycle,Bully,Nonbully,Nonbully,,,,,,,
2197.jpg,boys at night boys in the morning hahahhaha ok,Nonbully,Nonbully,Nonbully,,,,,,,
2198.jpg,Petrol Price Reached Rs 100 Per litre. Chapris Who Own KTM -,Bully,Nonbully,Nonbully,,,,,,,
2199.jpg,"who's a good speaker? yeah, you're a good speaker",Nonbully,Nonbully,Nonbully,,,,,,,
2200.jpg,"""Every Girls Dream Is To Get Married"" No Lol, Every Girls Dream Is To Get Laser Hair Removal..",Bully,Nonbully,Bully,,,,,,,
2201.jpg,captain america spotted henry cavill eating cookies druing oscars ceremoney,Nonbully,Nonbully,Nonbully,,,,,,,
2202.jpg,Frontbenchers: Happy marriage life Madam. we wish you a successful life ahead Bachbenchers:,Bully,Bully,Nonbully,,,,,,,
2203.jpg, don't mock the weak' ,Nonbully,Nonbully,Nonbully,,,,,,,
2204.jpg,Photographer : Give me ur best pose Girls Group Boys Group,Bully,Nonbully,Nonbully,,,,,,,
2205.jpg,respecting elders respecting elders who deserve it,Nonbully,Nonbully,Nonbully,,,,,,,
2206.jpg,When you sleep at your friend's house and they don't give you a blanket,Nonbully,Nonbully,Nonbully,,,,,,,
2207.jpg,when he says aaj raat bar karenge but finishes within a minutes,Bully,Bully,Bully,,,,,,,
2208.jpg,"Specially Designed For ""Kanoon""",Bully,Nonbully,Nonbully,,,,,,,
2209.jpg,boys waiting for girlfriend to say sorry for her mistake,Nonbully,Nonbully,Nonbully,,,,,,,
2210.jpg,Girls weakness :-,Bully,Nonbully,Nonbully,,,,,,,
2211.jpg,"YOUR TIME IS GONE MY FRIEND Unsupported year set on the phone, The application can only handle years from 2004 to 2014.",Nonbully,Nonbully,Nonbully,,,,,,,
2212.jpg,"Third paytm TEST FROM NARENDRA MODI STADIUM, AHNEDABAD",Bully,Nonbully,Nonbully,,,,,,,
2213.jpg,a generation gap,Nonbully,Nonbully,Nonbully,,,,,,,
2214.jpg,For Boy Friend For Best Friend,Bully,Bully,Nonbully,,,,,,,
2215.jpg,me acting asleep mom waiting for me to crack up and laugh,Nonbully,Nonbully,Nonbully,,,,,,,
2216.jpg,"*TEACHER FARTS* , Toppers* AaaaAHHhh, kadak hai",Bully,Nonbully,Bully,,,,,,,
2217.jpg,SWIGGY..Get 50% back (Upto rs 40)…SWIGGY Zingoy…Get 50% back (upto rs40)..+ get rs 20 cashback ..+Extra rs 25 cashback.,Nonbully,Nonbully,Nonbully,,,,,,,
2218.jpg,*Summer exists*,Bully,Nonbully,Nonbully,,,,,,,
2219.jpg,psycho hai kya yaar?,Bully,Nonbully,Bully,,,,,,,
2220.jpg,Normal girls Going To Party Starplus Bahus Going To Bed,Bully,Nonbully,Nonbully,,,,,,,
2221.jpg,"you cant speel advertisements without semen between the tits who are you, who are so wise in ways of science?",Nonbully,Nonbully,Bully,,,,,,,
2222.jpg,Desi women on their honeymoon starter pack,Bully,Nonbully,Bully,,,,,,,
2223.jpg,"damn, their little date went god",Nonbully,Bully,Nonbully,,,,,,,
2224.jpg,Every wife's dream,Bully,Nonbully,Nonbully,,,,,,,
2225.jpg,when it's too hot rich people me,Nonbully,Nonbully,Nonbully,,,,,,,
2226.jpg,Her instagram bio : Wanderlust Traveller Also she every 5km on a road trip,Bully,Nonbully,Nonbully,,,,,,,
2227.jpg,"they: ruk ja bhai, kuch nahi karega, ruk! the dog:",Nonbully,Nonbully,Nonbully,,,,,,,
2228.jpg,drop out of school-> unemployed get engineer's degree-> unemployed,Bully,Bully,Bully,,,,,,,
2229.jpg,Tejashwi Yadav rides bicycle to reach Patna secretariat to protest against fuel price hike Kuki Aggarwal Han iske pichhe jitni gaadiyan chal rahi hai wo Rooh Afza se chalti hai na...,Bully,Nonbully,Bully,,,,,,,
2230.jpg,"no entrance fee for woman taking UPSC, SSC exams ek kele ki wijah se itna jhamela karte ho yaar!!",Bully,Nonbully,Bully,,,,,,,
2231.jpg,I know King When I See One लड़की के जन्म पर डी.जे फ्री में बजाय जाता है,Nonbully,Nonbully,Nonbully,,,,,,,
2232.jpg,no one umpires on 9th april mujhe jald hi bohat saare paise milne waale hain  #MIVsRCB,Bully,Nonbully,Bully,,,,,,,
2233.jpg,Let's sit here and talk about life.,Nonbully,Nonbully,Nonbully,,,,,,,
2234.jpg,high speed data transfer,Bully,Nonbully,Bully,,,,,,,
2235.jpg,"khauf dekh rahe ho? hi! please telll my wife , that you can't fixs my phone. she wants to check my whatsapp messages $ 50 is yours thanks",Nonbully,Nonbully,Nonbully,,,,,,,
2236.jpg,nibbas be having bathroom like this and still say ' yah babes came back from a hot shower,Bully,Nonbully,Bully,,,,,,,
2237.jpg,i was that type of student who hated this side but loved this,Nonbully,Nonbully,Nonbully,,,,,,,
2238.jpg,the actor playing the main character in a true story movie the photo of the real life person at the end of the movie,Bully,Bully,Nonbully,,,,,,,
2239.jpg,classes started at 09:00 am me at 09:20 am moi komming saaaarrrrr,Nonbully,Nonbully,Nonbully,,,,,,,
2240.jpg,inspirational movies be like: villain who practiced all his life hero who did a two months crash course,Bully,Nonbully,Bully,,,,,,,
2241.jpg,tag a friend who loves vada pav,Nonbully,Nonbully,Nonbully,,,,,,,
2242.jpg,"maruti suzuki wagonR modified into a limousine for just Rs 2.3 lakh i thought it was a bad photoshop, later i found out it was a bad modification",Bully,Nonbully,Bully,,,,,,,
2243.jpg,why didn't you approach police against deshmukh? HC asks param bir singh HC aapse better unmeed kiye the hum PARAM BIR,Nonbully,Nonbully,Nonbully,,,,,,,
2244.jpg,"* at SBI bank* me: sir lunch kab tak khatam hoga? employee: ek saal, ek mahine, puri zindagi kitna bhi waqt lag sakta hai",Bully,Nonbully,Bully,,,,,,,
2245.jpg," instead of buying children all the things you never had, you should teach them all the things you were never taught. material wears out but knowlegde stays.'",Nonbully,Nonbully,Nonbully,,,,,,,
2246.jpg,shopkeeper* neon green colour stuff* chapri nibba*,Bully,Bully,Bully,,,,,,,
2247.jpg,took one pani - puri from her plate she:,Bully,Nonbully,Nonbully,,,,,,,
2248.jpg,90's kids grew up from being confused between these two to being confused between them,Bully,Nonbully,Nonbully,,,,,,,
2249.jpg,this is what coke looks like when it's sun bleached( i found it on the railroad tracks),Nonbully,Nonbully,Nonbully,,,,,,,
2250.jpg,traditional yet seductive that's what a saree does,Bully,Bully,Nonbully,,,,,,,
2251.jpg,mom aagle saal tak ayega,Nonbully,Nonbully,Nonbully,,,,,,,
2252.jpg,after cancelled & postponed topper:,Bully,Bully,Nonbully,,,,,,,
2253.jpg,teacher explainning about holiday homework a day before vacation excited me: are jaldi bol kal subhe nani ghar nikalna hai,Nonbully,Nonbully,Nonbully,,,,,,,
2254.jpg,doctor: congratulations you're pregnant * typical hindi serial actress*,Bully,Nonbully,Nonbully,,,,,,,
2255.jpg,i won't talk to him so he knows i am mad best day ever,Nonbully,Nonbully,Nonbully,,,,,,,
2256.jpg,10th class students on their way to use social media 24*7 cancellation,Bully,Bully,Bully,,,,,,,
2257.jpg,"pays electricity , DTH and mobile bill via phonepe people who have to do all these manually:",Nonbully,Nonbully,Nonbully,,,,,,,
2258.jpg,kids when you make sssssss sound in bathroom kya kiye moot diye,Bully,Nonbully,Nonbully,,,,,,,
2259.jpg,no one is met by accident,Nonbully,Nonbully,Nonbully,,,,,,,
2260.jpg,according to a study 80% of the boys love those girls who smoke because the one who smokes will die faster then he can date another girl very intelligent,Bully,Nonbully,Bully,,,,,,,
2261.jpg,when your chrush calls you 'brother' friend be like: dard toh bohot hp raha hoga tujhe,Nonbully,Nonbully,Nonbully,,,,,,,
2262.jpg,whenever i try to study,Nonbully,Nonbully,Nonbully,,,,,,,
2263.jpg,whats the difference between ahh and ohh about 3 inches,Nonbully,Nonbully,Bully,,,,,,,
2264.jpg,husbands of indian wives don't really undertand the purpose of wearning a transparent saree,Bully,Nonbully,Bully,,,,,,,
2265.jpg,what made you quit weed? i watched the whole movie on mute and strated crying because is thought i was deaf,Nonbully,Nonbully,Nonbully,,,,,,,
2266.jpg,tum sab IPL mein busy raho waha zimbabwe ne pakistan ko hara dia,Bully,Nonbully,Bully,,,,,,,
2267.jpg,my daily routine,Nonbully,Nonbully,Nonbully,,,,,,,
2268.jpg,"when a girl tells you she lost her virginity, so you offer to give her yours my mommy raised a gentleman.",Bully,Nonbully,Bully,,,,,,,
2269.jpg,can't believe there was a time my brain could understan this,Nonbully,Nonbully,Nonbully,,,,,,,
2270.jpg,whole nation fighting pandemic politicians conducting election rallies,Bully,Nonbully,Bully,,,,,,,
2271.jpg,essa kon holi celebrate karta he bhai,Bully,Nonbully,Nonbully,,,,,,,
2272.jpg,- chilling with the same person they talk shit about boys:- gaddar se dosti nahi,Bully,Nonbully,Bully,,,,,,,
2273.jpg,me and my best friend laughing at something stupid nobody else finds funny,Nonbully,Bully,Nonbully,,,,,,,
2274.jpg,IPL teams taking points from kolkata knight riders,Bully,Nonbully,Bully,,,,,,,
2275.jpg,"when you are angry but them someone says "" bura na maano , holi hair""",Nonbully,Nonbully,Nonbully,,,,,,,
2276.jpg,*IPL exists* everyone to camerman: khali chhauri dikhata hai,Bully,Nonbully,Nonbully,,,,,,,
2277.jpg,when mom beats and says agar roya toh aur marungi,Nonbully,Nonbully,Nonbully,,,,,,,
2278.jpg,MI fans to CSK and RCb fans; badi hasi aari hai,Bully,Nonbully,Bully,,,,,,,
